# epoch  line-search objective  step  its  ok
3371    0.46778960E-01    0.1000E+01    1   T
3372    0.46770828E-01    0.1000E+01    1   T
3373    0.46758984E-01    0.1000E+01    1   T
3374    0.46744937E-01    0.1000E+01    1   T
3375    0.46713286E-01    0.1000E+01    1   T
3376    0.46689578E-01    0.1000E+01    1   T
3377    0.46664066E-01    0.1000E+01    1   T
3378    0.46648644E-01    0.1000E+01    1   T
3379    0.46638764E-01    0.1000E+01    1   T
3380    0.46630988E-01    0.5000E+00    2   T
3381    0.46613508E-01    0.1000E+01    1   T
3382    0.46605128E-01    0.1000E+01    1   T
3383    0.46593820E-01    0.1000E+01    1   T
3384    0.46578788E-01    0.1000E+01    1   T
3385    0.46567148E-01    0.5000E+00    2   T
3386    0.46544411E-01    0.1000E+01    1   T
3387    0.46527317E-01    0.1000E+01    1   T
3388    0.46507171E-01    0.1000E+01    1   T
3389    0.46480341E-01    0.1000E+01    1   T
3390    0.46466148E-01    0.5000E+00    2   T
3391    0.46432000E-01    0.1000E+01    1   T
3392    0.46414776E-01    0.1000E+01    1   T
3393    0.46399393E-01    0.1000E+01    1   T
3394    0.46374270E-01    0.1000E+01    1   T
3395    0.46368313E-01    0.1000E+01    1   T
3396    0.46328456E-01    0.1000E+01    1   T
3397    0.46314458E-01    0.1000E+01    1   T
3398    0.46294156E-01    0.1000E+01    1   T
3399    0.46262935E-01    0.1000E+01    1   T
3400    0.46235809E-01    0.1000E+01    1   T
3401    0.46198655E-01    0.1000E+01    1   T
3402    0.46183671E-01    0.1000E+01    1   T
3403    0.46156579E-01    0.1000E+01    1   T
3404    0.46150777E-01    0.1000E+01    1   T
3405    0.46120268E-01    0.1000E+01    1   T
3406    0.46104213E-01    0.1000E+01    1   T
3407    0.46077859E-01    0.1000E+01    1   T
3408    0.46056935E-01    0.1000E+01    1   T
3409    0.46025495E-01    0.1000E+01    1   T
3410    0.46000547E-01    0.1000E+01    1   T
3411    0.45982950E-01    0.1000E+01    1   T
3412    0.45960414E-01    0.1000E+01    1   T
3413    0.45934908E-01    0.1000E+01    1   T
3414    0.45916700E-01    0.1000E+01    1   T
3415    0.45905813E-01    0.1000E+01    1   T
3416    0.45896383E-01    0.1000E+01    1   T
3417    0.45888769E-01    0.1000E+01    1   T
3418    0.45874716E-01    0.1000E+01    1   T
3419    0.45860349E-01    0.1000E+01    1   T
3420    0.45838461E-01    0.1000E+01    1   T
3421    0.45826394E-01    0.1000E+01    1   T
3422    0.45808088E-01    0.1000E+01    1   T
3423    0.45799986E-01    0.1000E+01    1   T
3424    0.45792322E-01    0.1000E+01    1   T
3425    0.45779705E-01    0.1000E+01    1   T
3426    0.45766358E-01    0.1000E+01    1   T
3427    0.45758122E-01    0.1000E+01    1   T
3428    0.45741411E-01    0.1000E+01    1   T
3429    0.45738089E-01    0.1000E+01    1   T
3430    0.45697837E-01    0.1000E+01    1   T
3431    0.45685133E-01    0.1000E+01    1   T
3432    0.45675875E-01    0.1000E+01    1   T
3433    0.45662237E-01    0.1000E+01    1   T
3434    0.45641339E-01    0.1000E+01    1   T
3435    0.45626964E-01    0.5000E+00    2   T
3436    0.45608218E-01    0.1000E+01    1   T
3437    0.45592250E-01    0.1000E+01    1   T
3438    0.45573870E-01    0.1000E+01    1   T
3439    0.45547949E-01    0.1000E+01    1   T
3440    0.45513914E-01    0.1000E+01    1   T
3441    0.45494544E-01    0.1000E+01    1   T
3442    0.45467473E-01    0.1000E+01    1   T
3443    0.45455641E-01    0.1000E+01    1   T
3444    0.45436361E-01    0.1000E+01    1   T
3445    0.45413224E-01    0.1000E+01    1   T
3446    0.45401365E-01    0.1000E+01    1   T
3447    0.45381132E-01    0.1000E+01    1   T
3448    0.45380024E-01    0.1000E+01    1   T
3449    0.45347656E-01    0.1000E+01    1   T
3450    0.45337992E-01    0.1000E+01    1   T
3451    0.45321419E-01    0.1000E+01    1   T
3452    0.45304665E-01    0.1000E+01    1   T
3453    0.45280396E-01    0.1000E+01    1   T
3454    0.45257002E-01    0.1000E+01    1   T
3455    0.45243574E-01    0.1000E+01    1   T
3456    0.45223857E-01    0.1000E+01    1   T
3457    0.45214679E-01    0.1000E+01    1   T
3458    0.45196785E-01    0.1000E+01    1   T
3459    0.45180740E-01    0.1000E+01    1   T
3460    0.45169552E-01    0.5000E+00    2   T
3461    0.45149440E-01    0.1000E+01    1   T
3462    0.45141755E-01    0.1000E+01    1   T
3463    0.45130504E-01    0.1000E+01    1   T
3464    0.45114002E-01    0.1000E+01    1   T
3465    0.45100277E-01    0.5000E+00    2   T
3466    0.45084389E-01    0.1000E+01    1   T
3467    0.45074230E-01    0.1000E+01    1   T
3468    0.45064597E-01    0.1000E+01    1   T
3469    0.45052829E-01    0.1000E+01    1   T
3470    0.45031940E-01    0.1000E+01    1   T
3471    0.45019437E-01    0.1000E+01    1   T
3472    0.44989209E-01    0.1000E+01    1   T
3473    0.44980213E-01    0.5000E+00    2   T
3474    0.44962279E-01    0.1000E+01    1   T
3475    0.44952243E-01    0.1000E+01    1   T
3476    0.44937701E-01    0.1000E+01    1   T
3477    0.44911029E-01    0.1000E+01    1   T
3478    0.44901494E-01    0.5000E+00    2   T
3479    0.44870732E-01    0.1000E+01    1   T
3480    0.44855869E-01    0.1000E+01    1   T
3481    0.44839483E-01    0.1000E+01    1   T
3482    0.44814807E-01    0.1000E+01    1   T
3483    0.44800440E-01    0.5000E+00    2   T
3484    0.44765798E-01    0.1000E+01    1   T
3485    0.44749571E-01    0.1000E+01    1   T
3486    0.44732605E-01    0.1000E+01    1   T
3487    0.44712492E-01    0.1000E+01    1   T
3488    0.44699253E-01    0.1000E+01    1   T
3489    0.44673630E-01    0.1000E+01    1   T
3490    0.44654876E-01    0.1000E+01    1   T
3491    0.44629598E-01    0.1000E+01    1   T
3492    0.44605225E-01    0.1000E+01    1   T
3493    0.44592552E-01    0.1000E+01    1   T
3494    0.44582758E-01    0.1000E+01    1   T
3495    0.44566892E-01    0.1000E+01    1   T
3496    0.44550271E-01    0.1000E+01    1   T
3497    0.44530594E-01    0.1000E+01    1   T
3498    0.44512225E-01    0.1000E+01    1   T
3499    0.44504531E-01    0.1000E+01    1   T
3500    0.44492498E-01    0.1000E+01    1   T
3501    0.44479664E-01    0.1000E+01    1   T
3502    0.44467168E-01    0.1000E+01    1   T
3503    0.44450581E-01    0.1000E+01    1   T
3504    0.44444554E-01    0.2500E+00    3   T
3505    0.44422846E-01    0.1000E+01    1   T
3506    0.44404081E-01    0.1000E+01    1   T
3507    0.44381866E-01    0.1000E+01    1   T
3508    0.44363898E-01    0.1000E+01    1   T
3509    0.44357949E-01    0.1000E+01    1   T
3510    0.44340594E-01    0.1000E+01    1   T
3511    0.44330867E-01    0.1000E+01    1   T
3512    0.44312108E-01    0.1000E+01    1   T
3513    0.44307362E-01    0.1000E+01    1   T
3514    0.44285041E-01    0.1000E+01    1   T
3515    0.44275333E-01    0.1000E+01    1   T
3516    0.44266058E-01    0.1000E+01    1   T
3517    0.44252867E-01    0.1000E+01    1   T
3518    0.44219678E-01    0.1000E+01    1   T
3519    0.44208339E-01    0.5000E+00    2   T
3520    0.44182029E-01    0.1000E+01    1   T
3521    0.44171909E-01    0.1000E+01    1   T
3522    0.44158339E-01    0.1000E+01    1   T
3523    0.44135332E-01    0.1000E+01    1   T
3524    0.44117203E-01    0.1000E+01    1   T
3525    0.44081812E-01    0.1000E+01    1   T
3526    0.44065195E-01    0.1000E+01    1   T
3527    0.44051717E-01    0.1000E+01    1   T
3528    0.44036467E-01    0.1000E+01    1   T
3529    0.44021618E-01    0.1000E+01    1   T
3530    0.44003498E-01    0.1000E+01    1   T
3531    0.43994424E-01    0.1000E+01    1   T
3532    0.43977497E-01    0.1000E+01    1   T
3533    0.43951352E-01    0.1000E+01    1   T
3534    0.43935997E-01    0.1000E+01    1   T
3535    0.43919131E-01    0.1000E+01    1   T
3536    0.43904633E-01    0.1000E+01    1   T
3537    0.43889167E-01    0.1000E+01    1   T
3538    0.43866217E-01    0.1000E+01    1   T
3539    0.43839050E-01    0.1000E+01    1   T
3540    0.43822785E-01    0.1000E+01    1   T
3541    0.43803585E-01    0.1000E+01    1   T
3542    0.43791017E-01    0.1000E+01    1   T
3543    0.43773176E-01    0.1000E+01    1   T
3544    0.43734150E-01    0.1000E+01    1   T
3545    0.43716964E-01    0.1000E+01    1   T
3546    0.43702187E-01    0.1000E+01    1   T
3547    0.43682177E-01    0.1000E+01    1   T
3548    0.43664049E-01    0.1000E+01    1   T
3549    0.43624748E-01    0.1000E+01    1   T
3550    0.43598524E-01    0.1000E+01    1   T
3551    0.43580121E-01    0.1000E+01    1   T
3552    0.43565552E-01    0.1000E+01    1   T
3553    0.43551029E-01    0.1000E+01    1   T
3554    0.43533973E-01    0.1000E+01    1   T
3555    0.43501840E-01    0.1000E+01    1   T
3556    0.43483251E-01    0.1000E+01    1   T
3557    0.43479650E-01    0.1000E+01    1   T
3558    0.43458497E-01    0.1000E+01    1   T
3559    0.43452751E-01    0.1000E+01    1   T
3560    0.43443760E-01    0.1000E+01    1   T
3561    0.43431717E-01    0.1000E+01    1   T
3562    0.43400736E-01    0.1000E+01    1   T
3563    0.43390490E-01    0.5000E+00    2   T
3564    0.43351795E-01    0.1000E+01    1   T
3565    0.43335294E-01    0.1000E+01    1   T
3566    0.43318772E-01    0.1000E+01    1   T
3567    0.43301821E-01    0.1000E+01    1   T
3568    0.43280416E-01    0.1000E+01    1   T
3569    0.43264522E-01    0.1000E+01    1   T
3570    0.43237249E-01    0.1000E+01    1   T
3571    0.43217351E-01    0.1000E+01    1   T
3572    0.43202943E-01    0.1000E+01    1   T
3573    0.43188393E-01    0.1000E+01    1   T
3574    0.43181361E-01    0.1000E+01    1   T
3575    0.43171957E-01    0.1000E+01    1   T
3576    0.43146289E-01    0.1000E+01    1   T
3577    0.43130905E-01    0.1000E+01    1   T
3578    0.43095201E-01    0.1000E+01    1   T
3579    0.43067107E-01    0.1000E+01    1   T
3580    0.43041751E-01    0.1000E+01    1   T
3581    0.43040577E-01    0.1000E+01    1   T
3582    0.43002613E-01    0.1000E+01    1   T
3583    0.42984948E-01    0.1000E+01    1   T
3584    0.42961778E-01    0.1000E+01    1   T
3585    0.42941461E-01    0.1000E+01    1   T
3586    0.42929552E-01    0.5000E+00    2   T
3587    0.42905661E-01    0.1000E+01    1   T
3588    0.42890126E-01    0.1000E+01    1   T
3589    0.42870264E-01    0.1000E+01    1   T
3590    0.42849579E-01    0.1000E+01    1   T
3591    0.42830544E-01    0.1000E+01    1   T
3592    0.42801789E-01    0.1000E+01    1   T
3593    0.42782136E-01    0.1000E+01    1   T
3594    0.42764481E-01    0.1000E+01    1   T
3595    0.42752168E-01    0.1000E+01    1   T
3596    0.42736251E-01    0.1000E+01    1   T
3597    0.42723231E-01    0.1000E+01    1   T
3598    0.42703735E-01    0.1000E+01    1   T
3599    0.42679808E-01    0.1000E+01    1   T
3600    0.42664314E-01    0.5000E+00    2   T
3601    0.42646489E-01    0.1000E+01    1   T
3602    0.42628151E-01    0.1000E+01    1   T
3603    0.42607927E-01    0.1000E+01    1   T
3604    0.42582193E-01    0.1000E+01    1   T
3605    0.42578873E-01    0.1000E+01    1   T
3606    0.42556155E-01    0.1000E+01    1   T
3607    0.42549029E-01    0.1000E+01    1   T
3608    0.42534041E-01    0.1000E+01    1   T
3609    0.42515168E-01    0.1000E+01    1   T
3610    0.42489571E-01    0.1000E+01    1   T
3611    0.42454027E-01    0.1000E+01    1   T
3612    0.42435042E-01    0.1000E+01    1   T
3613    0.42418632E-01    0.1000E+01    1   T
3614    0.42394234E-01    0.1000E+01    1   T
3615    0.42375675E-01    0.1000E+01    1   T
3616    0.42358654E-01    0.1000E+01    1   T
3617    0.42314125E-01    0.1000E+01    1   T
3618    0.42289405E-01    0.1000E+01    1   T
3619    0.42259859E-01    0.1000E+01    1   T
3620    0.42229722E-01    0.1000E+01    1   T
3621    0.42213930E-01    0.1000E+01    1   T
3622    0.42188385E-01    0.1000E+01    1   T
3623    0.42170048E-01    0.1000E+01    1   T
3624    0.42146865E-01    0.1000E+01    1   T
3625    0.42129099E-01    0.1000E+01    1   T
3626    0.42115337E-01    0.1000E+01    1   T
3627    0.42101556E-01    0.1000E+01    1   T
3628    0.42080540E-01    0.1000E+01    1   T
3629    0.42063465E-01    0.1000E+01    1   T
3630    0.42048651E-01    0.1000E+01    1   T
3631    0.42021769E-01    0.1000E+01    1   T
3632    0.42021072E-01    0.2500E+00    3   T
3633    0.41998815E-01    0.1000E+01    1   T
3634    0.41992973E-01    0.1000E+01    1   T
3635    0.41983762E-01    0.1000E+01    1   T
3636    0.41963928E-01    0.1000E+01    1   T
3637    0.41928652E-01    0.1000E+01    1   T
3638    0.41913415E-01    0.5000E+00    2   T
3639    0.41893931E-01    0.1000E+01    1   T
3640    0.41882222E-01    0.1000E+01    1   T
3641    0.41869559E-01    0.1000E+01    1   T
3642    0.41845341E-01    0.1000E+01    1   T
3643    0.41810666E-01    0.1000E+01    1   T
3644    0.41785980E-01    0.1000E+01    1   T
3645    0.41757547E-01    0.1000E+01    1   T
3646    0.41740804E-01    0.1000E+01    1   T
3647    0.41708405E-01    0.1000E+01    1   T
3648    0.41674951E-01    0.1000E+01    1   T
3649    0.41649062E-01    0.1000E+01    1   T
3650    0.41622299E-01    0.1000E+01    1   T
3651    0.41606182E-01    0.1000E+01    1   T
3652    0.41593999E-01    0.1000E+01    1   T
3653    0.41558051E-01    0.1000E+01    1   T
3654    0.41537171E-01    0.1000E+01    1   T
3655    0.41512758E-01    0.1000E+01    1   T
3656    0.41469804E-01    0.1000E+01    1   T
3657    0.41457068E-01    0.1000E+01    1   T
3658    0.41439863E-01    0.1000E+01    1   T
3659    0.41390060E-01    0.1000E+01    1   T
3660    0.41366170E-01    0.1000E+01    1   T
3661    0.41321490E-01    0.1000E+01    1   T
3662    0.41313260E-01    0.1000E+01    1   T
3663    0.41277960E-01    0.1000E+01    1   T
3664    0.41266150E-01    0.1000E+01    1   T
3665    0.41249835E-01    0.1000E+01    1   T
3666    0.41226295E-01    0.1000E+01    1   T
3667    0.41181192E-01    0.1000E+01    1   T
3668    0.41160460E-01    0.1000E+01    1   T
3669    0.41116470E-01    0.1000E+01    1   T
3670    0.41097327E-01    0.1000E+01    1   T
3671    0.41069555E-01    0.1000E+01    1   T
3672    0.41047904E-01    0.1000E+01    1   T
3673    0.41001130E-01    0.1000E+01    1   T
3674    0.40987133E-01    0.1000E+01    1   T
3675    0.40975156E-01    0.1000E+01    1   T
3676    0.40962911E-01    0.1000E+01    1   T
3677    0.40930052E-01    0.1000E+01    1   T
3678    0.40919072E-01    0.1000E+01    1   T
3679    0.40895184E-01    0.1000E+01    1   T
3680    0.40880239E-01    0.1000E+01    1   T
3681    0.40867591E-01    0.1000E+01    1   T
3682    0.40852997E-01    0.1000E+01    1   T
3683    0.40838717E-01    0.1000E+01    1   T
3684    0.40811179E-01    0.1000E+01    1   T
3685    0.40805262E-01    0.1000E+01    1   T
3686    0.40786437E-01    0.1000E+01    1   T
3687    0.40772859E-01    0.1000E+01    1   T
3688    0.40764093E-01    0.1000E+01    1   T
3689    0.40751202E-01    0.1000E+01    1   T
3690    0.40728412E-01    0.1000E+01    1   T
3691    0.40714121E-01    0.1000E+01    1   T
3692    0.40695050E-01    0.1000E+01    1   T
3693    0.40676478E-01    0.1000E+01    1   T
3694    0.40660814E-01    0.1000E+01    1   T
3695    0.40629462E-01    0.1000E+01    1   T
3696    0.40619662E-01    0.5000E+00    2   T
3697    0.40587603E-01    0.1000E+01    1   T
3698    0.40570648E-01    0.1000E+01    1   T
3699    0.40548625E-01    0.1000E+01    1   T
3700    0.40542767E-01    0.5000E+00    2   T
3701    0.40527438E-01    0.1000E+01    1   T
3702    0.40517624E-01    0.1000E+01    1   T
3703    0.40506998E-01    0.1000E+01    1   T
3704    0.40485460E-01    0.1000E+01    1   T
3705    0.40448584E-01    0.1000E+01    1   T
3706    0.40447965E-01    0.1000E+01    1   T
3707    0.40402472E-01    0.1000E+01    1   T
3708    0.40391741E-01    0.1000E+01    1   T
3709    0.40376743E-01    0.1000E+01    1   T
3710    0.40354602E-01    0.1000E+01    1   T
3711    0.40338390E-01    0.5000E+00    2   T
3712    0.40310265E-01    0.1000E+01    1   T
3713    0.40293567E-01    0.1000E+01    1   T
3714    0.40281445E-01    0.1000E+01    1   T
3715    0.40270451E-01    0.1000E+01    1   T
3716    0.40260412E-01    0.1000E+01    1   T
3717    0.40244718E-01    0.1000E+01    1   T
3718    0.40231578E-01    0.1000E+01    1   T
3719    0.40216350E-01    0.1000E+01    1   T
3720    0.40181283E-01    0.1000E+01    1   T
3721    0.40165341E-01    0.1000E+01    1   T
3722    0.40144646E-01    0.1000E+01    1   T
3723    0.40126064E-01    0.1000E+01    1   T
3724    0.40107340E-01    0.1000E+01    1   T
3725    0.40086793E-01    0.1000E+01    1   T
3726    0.40072932E-01    0.1000E+01    1   T
3727    0.40058321E-01    0.1000E+01    1   T
3728    0.40048890E-01    0.1000E+01    1   T
3729    0.40036037E-01    0.1000E+01    1   T
3730    0.40023097E-01    0.1000E+01    1   T
3731    0.40013142E-01    0.1000E+01    1   T
3732    0.40001513E-01    0.1000E+01    1   T
3733    0.39980645E-01    0.1000E+01    1   T
3734    0.39957430E-01    0.1000E+01    1   T
3735    0.39939260E-01    0.1000E+01    1   T
3736    0.39916953E-01    0.1000E+01    1   T
3737    0.39905828E-01    0.1000E+01    1   T
3738    0.39891622E-01    0.1000E+01    1   T
3739    0.39885575E-01    0.1000E+01    1   T
3740    0.39878738E-01    0.1000E+01    1   T
3741    0.39865280E-01    0.1000E+01    1   T
3742    0.39851885E-01    0.1000E+01    1   T
3743    0.39827226E-01    0.1000E+01    1   T
3744    0.39812018E-01    0.1000E+01    1   T
3745    0.39796090E-01    0.1000E+01    1   T
3746    0.39773117E-01    0.1000E+01    1   T
3747    0.39748135E-01    0.1000E+01    1   T
3748    0.39725983E-01    0.1000E+01    1   T
3749    0.39714473E-01    0.1000E+01    1   T
3750    0.39698227E-01    0.1000E+01    1   T
3751    0.39690500E-01    0.1000E+01    1   T
3752    0.39676121E-01    0.1000E+01    1   T
3753    0.39660501E-01    0.1000E+01    1   T
3754    0.39646847E-01    0.1000E+01    1   T
3755    0.39616219E-01    0.1000E+01    1   T
3756    0.39598992E-01    0.5000E+00    2   T
3757    0.39560467E-01    0.1000E+01    1   T
3758    0.39541561E-01    0.1000E+01    1   T
3759    0.39523714E-01    0.1000E+01    1   T
3760    0.39505714E-01    0.1000E+01    1   T
3761    0.39482078E-01    0.1000E+01    1   T
3762    0.39464472E-01    0.1000E+01    1   T
3763    0.39448432E-01    0.1000E+01    1   T
3764    0.39434025E-01    0.1000E+01    1   T
3765    0.39418336E-01    0.1000E+01    1   T
3766    0.39404689E-01    0.1000E+01    1   T
3767    0.39386227E-01    0.1000E+01    1   T
